Time,A_Feed_S1,D_Feed_S2,E_Feed_S3,Total_Feed_S4,Recycle_Flow_S8,Reactor_Feed_Rate_S6,Reactor_Pressure,Reactor_Level,Reactor_Temperature,Purge_Rate_S9,Product_Sep_Temp,Product_Sep_Level,Prod_Sep_Pressure,Prod_Sep_Underflow_S10,Stripper_Level,Stripper_Pressure,Stripper_Underflow_S11,Stripper_Temp,Stripper_Steam_Flow,Compressor_Work,Reactor_Cooling_Water_Outlet_Temp,Separator_Cooling_Water_Outlet_Temp,Composition_A_S6,Composition_B_S6,Composition_C_S6,Composition_D_S6,Composition_E_S6,Composition_F_S6,Composition_A_S9,Composition_B_S9,Composition_C_S9,Composition_D_S9,Composition_E_S9,Composition_F_S9,Composition_G_S9,Composition_H_S9,Composition_D_S11,Composition_E_S11,Composition_F_S11,Composition_G_S11,Composition_H_S11,D_Feed_Flow_Stream_2,E_Feed_Flow_Stream_3,A_Feed_Flow_Stream_1,Total_Feed_Flow_Stream_4,Compressor_Recycle_Valve,Purge_Valve_Stream_9,Separator_Pot_Liquid_Flow_Stream_10,Stripper_Liquid_Product_Flow_Stream_11,Stripper_Steam_Valve,Reactor_Cooling_Water_Flow,Condensor_Cooling_Water_Flow
1394.0,0.72711,3597.3,4504.1,8.9397,26.987,42.573,2701.0,75.032,120.4,0.31754,80.216,51.704,2630.5,24.681,50.365,3094.8,23.307,69.12,294.01,345.09,94.612,77.282,33.124,8.7143,25.733,6.8104,18.701,1.7154,33.374,13.804,23.428,1.1616,18.435,2.311,4.8978,2.4175,0.020253,0.82712,0.09844,53.432,44.049,62.476,53.67,71.34,56.21,22.912,37.47,43.114,47.378,67.777,41.23,17.107
1395.0,0.68831,3652.0,4495.8,8.966,26.709,42.23,2701.0,74.382,120.37,0.32318,80.051,49.613,2629.4,25.415,49.232,3094.4,22.057,69.013,294.87,345.22,94.704,77.395,32.801,8.8254,26.029,6.7489,18.573,1.7508,33.942,13.738,23.357,1.3246,18.04,2.3764,4.8927,2.3228,0.020253,0.82712,0.09844,53.432,44.049,63.227,53.561,67.828,57.25,22.863,37.96,36.963,44.758,67.597,40.534,20.079
1396.0,0.68808,3693.1,4491.7,8.8265,26.884,42.613,2700.7,73.601,120.42,0.32171,79.939,50.581,2630.9,24.661,48.805,3094.1,23.045,68.908,297.1,345.38,94.568,77.38,32.801,8.8254,26.029,6.7489,18.573,1.7508,33.942,13.738,23.357,1.3246,18.04,2.3764,4.8927,2.3228,0.01169,0.78834,0.084999,52.196,44.183,62.519,53.611,67.851,58.158,23.042,38.138,39.81,43.77,67.407,41.451,17.759
1397.0,0.71144,3648.7,4502.2,8.905,26.589,42.604,2704.7,75.466,120.41,0.31634,80.257,50.784,2633.5,25.069,50.18,3097.7,24.786,68.899,297.27,345.19,94.481,77.697,32.796,8.9664,25.952,6.823,18.326,1.7133,33.785,13.915,23.111,1.1471,18.283,2.3661,4.8408,2.4084,0.01169,0.78834,0.084999,52.196,44.183,63.92,53.822,70.116,59.254,22.747,36.953,40.407,46.95,67.338,41.346,13.589
1398.0,0.71211,3686.6,4514.3,8.9355,26.952,42.459,2706.3,74.888,120.41,0.31232,80.464,50.393,2635.7,24.413,50.528,3100.1,23.399,68.978,294.47,344.8,94.381,77.638,32.796,8.9664,25.952,6.823,18.326,1.7133,33.785,13.915,23.111,1.1471,18.283,2.3661,4.8408,2.4084,0.01169,0.78834,0.084999,52.196,44.183,63.267,53.677,70.05,58.837,23.037,37.444,39.257,47.756,67.528,41.722,16.852
1399.0,0.70724,3650.3,4567.3,8.8053,26.53,42.51,2705.1,75.12,120.37,0.33522,80.352,48.695,2635.9,26.783,47.721,3099.8,23.409,69.032,292.37,344.92,94.422,77.279,33.415,8.6625,26.381,6.8195,18.39,1.7427,33.818,13.847,23.556,1.2904,18.208,2.3028,4.8182,2.2583,0.01169,0.78834,0.084999,52.196,44.183,63.333,53.704,69.389,58.843,22.762,39.389,34.26,41.261,67.652,41.283,16.844
1400.0,0.7074,3640.3,4503.7,8.8693,26.818,42.249,2704.8,74.92,120.41,0.33716,80.264,49.986,2634.6,25.397,47.081,3098.4,22.94,69.014,295.91,344.34,94.441,77.391,33.415,8.6625,26.381,6.8195,18.39,1.7427,33.818,13.847,23.556,1.2904,18.208,2.3028,4.8182,2.2583,0.01169,0.78834,0.084999,52.196,44.183,63.506,54.465,69.373,59.409,22.722,39.153,38.059,39.779,67.277,41.936,17.952
1401.0,0.6372,3667.8,4552.3,9.0318,27.015,42.113,2702.6,74.461,120.4,0.33026,80.035,50.015,2631.8,25.618,48.427,3096.5,23.305,68.93,294.92,344.66,94.596,77.356,32.934,8.8853,25.652,6.9838,18.273,1.7548,33.616,13.763,23.233,1.1898,18.568,2.3584,4.8808,2.2848,0.011463,0.76621,0.082043,53.68,44.375,63.12,53.796,62.626,58.9,22.752,38.258,38.144,42.895,66.269,40.686,17.102
1402.0,0.63711,3671.6,4511.6,8.8475,26.626,42.183,2701.9,75.425,120.38,0.32659,80.078,49.613,2631.4,25.475,51.64,3096.5,22.665,68.855,291.94,343.88,94.552,77.355,32.934,8.8853,25.652,6.9838,18.273,1.7548,33.616,13.763,23.233,1.1898,18.568,2.3584,4.8808,2.2848,0.011463,0.76621,0.082043,53.68,44.375,63.055,54.283,62.635,59.915,22.732,38.706,36.962,50.33,66.029,41.065,18.626
1403.0,0.67404,3626.1,4597.0,8.8925,27.158,42.2,2703.4,74.426,120.39,0.31477,80.138,49.926,2633.9,24.754,48.028,3096.8,23.082,68.803,291.33,344.21,94.635,77.186,32.089,8.739,26.854,6.9783,18.456,1.6849,33.613,13.717,23.877,1.1796,18.541,2.3414,4.8251,2.3859,0.011463,0.76621,0.082043,53.68,44.375,62.378,53.623,66.134,59.376,23.107,37.873,37.882,41.971,65.581,40.826,17.647
1404.0,0.67361,3625.2,4519.1,8.8917,26.934,42.236,2704.8,74.887,120.38,0.31526,80.088,50.562,2633.3,22.659,50.462,3098.7,22.085,68.707,290.33,343.77,94.764,77.436,32.089,8.739,26.854,6.9783,18.456,1.6849,33.613,13.717,23.877,1.1796,18.541,2.3414,4.8251,2.3859,0.011463,0.76621,0.082043,53.68,44.375,62.393,54.556,66.176,57.62,22.711,37.813,39.755,47.604,65.169,40.399,20.007
1405.0,0.7512,3602.4,4583.4,8.7809,27.003,42.504,2710.0,74.289,120.37,0.31393,80.279,49.387,2638.6,25.026,49.516,3104.2,23.001,68.696,291.57,343.35,94.532,77.844,32.485,8.8505,26.641,6.908,18.686,1.7089,33.414,13.586,24.154,1.2618,17.838,2.3503,4.8338,2.3414,0.011463,0.76621,0.082043,53.68,44.375,62.74,53.408,73.96,58.71,22.896,36.625,36.295,45.414,64.558,40.932,17.794
1406.0,0.75329,3599.4,4505.0,8.9982,27.259,42.63,2713.8,74.402,120.41,0.31112,80.408,49.547,2642.7,25.724,51.137,3108.0,23.853,68.694,287.18,343.61,94.692,77.73,32.485,8.8505,26.641,6.908,18.686,1.7089,33.414,13.586,24.154,1.2618,17.838,2.3503,4.8338,2.3414,0.013145,0.78916,0.087891,53.985,43.084,62.792,54.347,73.754,56.718,23.154,36.967,36.767,49.166,63.778,40.914,15.759
1407.0,0.71279,3640.3,4491.8,8.9201,26.715,42.661,2715.5,74.603,120.41,0.29898,80.419,50.031,2645.1,25.566,50.921,3109.8,22.942,68.66,283.57,344.17,94.383,77.599,32.868,8.8046,26.825,6.6775,18.477,1.7007,33.174,13.817,24.148,1.311,18.604,2.3831,4.7913,2.2974,0.013145,0.78916,0.087891,53.985,43.084,62.647,53.974,69.995,58.262,22.89,34.69,38.19,48.665,63.309,40.801,17.912
1408.0,0.71136,3618.0,4468.0,8.8225,26.848,41.98,2714.7,74.907,120.41,0.29481,80.25,49.572,2644.8,25.885,51.371,3109.5,23.254,68.602,279.44,343.68,94.621,77.137,32.868,8.8046,26.825,6.6775,18.477,1.7007,33.174,13.817,24.148,1.311,18.604,2.3831,4.7913,2.2974,0.013145,0.78916,0.087891,53.985,43.084,63.031,54.258,70.136,59.5,22.852,35.2,36.84,49.707,62.888,42.058,17.2
1409.0,0.66925,3684.5,4547.5,8.8523,26.867,42.371,2713.6,75.141,120.39,0.32263,80.091,49.406,2642.7,24.125,50.653,3107.6,22.835,68.469,279.19,344.15,94.414,77.458,32.442,8.8901,26.63,6.9165,18.459,1.6751,33.21,13.671,24.51,1.2612,18.561,2.3137,4.962,2.4123,0.013145,0.78916,0.087891,53.985,43.084,63.993,53.852,65.989,55.973,22.897,37.798,36.351,48.045,62.129,41.003,18.177
1410.0,0.6698,3700.4,4485.0,8.9365,26.679,41.998,2712.1,75.428,120.42,0.3221,80.049,50.882,2641.5,24.109,48.679,3107.2,22.561,68.376,278.8,343.54,94.49,77.206,32.442,8.8901,26.63,6.9165,18.459,1.6751,33.21,13.671,24.51,1.2612,18.561,2.3137,4.962,2.4123,0.013145,0.78916,0.087891,53.985,43.084,63.719,54.601,65.935,56.464,22.742,37.863,40.695,43.477,61.387,41.75,18.856
1411.0,0.70642,3669.2,4479.2,8.962,26.659,42.374,2710.6,74.688,120.4,0.30593,79.951,49.765,2640.8,24.769,52.38,3105.6,23.62,68.23,278.67,343.09,94.505,77.073,32.417,9.0914,26.588,6.7804,18.319,1.7146,33.34,13.875,23.579,1.3646,18.3,2.2926,4.8377,2.2632,0.014768,0.77871,0.10111,53.884,43.507,62.24,54.765,69.489,58.891,22.751,35.817,37.41,52.042,61.11,40.721,16.363
1412.0,0.70748,3642.6,4489.2,8.8409,26.676,41.927,2711.4,74.734,120.39,0.30536,79.867,51.19,2639.9,24.545,49.509,3106.4,23.011,68.123,275.6,343.25,94.68,77.259,32.417,9.0914,26.588,6.7804,18.319,1.7146,33.34,13.875,23.579,1.3646,18.3,2.2926,4.8377,2.2632,0.014768,0.77871,0.10111,53.884,43.507,62.697,54.645,69.385,58.543,22.666,35.886,41.601,45.399,60.828,40.369,17.815
1413.0,0.7091,3641.4,4510.4,8.8221,27.063,42.665,2712.9,75.528,120.41,0.32877,80.01,50.628,2641.6,25.162,50.183,3108.7,23.351,68.038,274.8,342.41,94.573,77.722,32.055,8.8667,26.447,6.8253,18.978,1.6865,33.428,13.681,24.334,1.3117,18.307,2.2908,4.8622,2.229,0.014768,0.77871,0.10111,53.884,43.507,63.943,54.802,69.199,57.856,22.984,38.407,39.948,46.957,60.346,41.441,16.979
1414.0,0.70588,3689.6,4540.1,8.9642,26.791,42.396,2714.3,75.188,120.4,0.32956,80.16,49.442,2643.6,25.671,49.886,3111.0,23.076,68.025,273.23,342.32,94.538,77.552,32.055,8.8667,26.447,6.8253,18.978,1.6865,33.428,13.681,24.334,1.3117,18.307,2.2908,4.8622,2.229,0.014768,0.77871,0.10111,53.884,43.507,63.114,54.447,69.515,57.419,22.546,38.311,36.456,46.269,59.931,41.804,17.639
1415.0,0.74027,3685.1,4481.1,8.8207,26.842,42.445,2715.3,74.648,120.39,0.3036,80.265,50.134,2644.1,24.426,48.791,3111.5,22.327,68.015,270.9,342.24,94.414,77.568,32.036,8.8313,26.313,6.7855,18.875,1.7634,33.094,13.795,24.456,1.1625,18.417,2.2775,4.8852,2.2549,0.014768,0.77871,0.10111,53.884,43.507,62.873,53.556,72.921,58.765,22.568,36.234,38.495,43.736,59.583,40.648,19.4
1416.0,0.74251,3659.5,4441.9,8.9529,26.938,42.22,2713.8,74.676,120.43,0.3047,80.098,50.688,2643.5,25.657,49.924,3110.4,22.014,67.984,266.59,342.28,94.604,77.276,32.036,8.8313,26.313,6.7855,18.875,1.7634,33.094,13.795,24.456,1.1625,18.417,2.2775,4.8852,2.2549,0.014426,0.77934,0.10902,53.303,43.371,63.312,54.025,72.701,57.548,22.679,36.099,40.124,46.357,59.054,42.052,20.167
1417.0,0.74287,3648.6,4485.8,8.9197,27.076,42.338,2711.7,75.039,120.38,0.31862,79.761,50.735,2640.6,24.101,49.796,3107.9,24.071,67.856,267.54,342.47,94.528,77.208,32.433,8.9277,26.789,6.8646,18.707,1.7007,33.226,13.648,23.834,1.4195,18.079,2.2745,4.8372,2.3243,0.014426,0.77934,0.10902,53.303,43.371,63.921,53.726,73.318,57.911,22.623,37.324,40.262,46.061,58.268,40.735,15.324
1418.0,0.74428,3683.9,4516.4,8.8103,26.672,42.24,2713.6,75.535,120.4,0.31565,80.092,47.914,2643.6,26.812,50.203,3109.2,22.881,67.769,265.25,342.46,94.474,77.579,32.433,8.9277,26.789,6.8646,18.707,1.7007,33.226,13.648,23.834,1.4195,18.079,2.2745,4.8372,2.3243,0.014426,0.77934,0.10902,53.303,43.371,63.315,53.36,73.179,58.621,22.562,37.686,31.962,47.003,57.772,41.281,18.113
1419.0,0.70537,3688.9,4469.9,8.7887,26.892,42.73,2713.1,75.481,120.39,0.30277,80.175,50.074,2642.6,24.664,49.547,3108.8,22.161,67.752,264.85,342.26,94.707,77.436,32.056,8.7889,26.551,6.9659,18.783,1.6885,32.957,13.794,24.172,1.0048,18.58,2.3249,4.8163,2.2368,0.014426,0.77934,0.10902,53.303,43.371,62.587,54.326,69.37,59.196,22.712,35.173,38.318,45.485,57.106,41.873,19.823
1420.0,0.70584,3657.5,4496.2,8.8284,27.231,42.322,2712.0,74.971,120.4,0.29957,80.057,49.618,2641.6,23.017,49.451,3107.8,21.458,67.707,260.73,342.19,94.522,77.076,32.056,8.7889,26.551,6.9659,18.783,1.6885,32.957,13.794,24.172,1.0048,18.58,2.3249,4.8163,2.2368,0.014426,0.77934,0.10902,53.303,43.371,63.128,54.012,69.324,56.275,22.749,35.563,36.975,45.263,56.775,41.234,21.528
1421.0,0.7433,3635.4,4520.3,8.7396,27.259,42.186,2709.3,75.862,120.36,0.3171,79.853,50.257,2637.8,26.262,49.81,3105.9,21.909,67.582,257.96,341.51,94.706,77.216,32.274,8.6228,27.013,6.925,18.858,1.7228,32.945,13.753,24.053,1.1864,18.197,2.3383,4.8149,2.3416,0.016333,0.81572,0.09315,53.042,44.307,62.589,53.543,72.697,56.013,22.405,37.183,38.855,46.095,56.246,41.006,20.471
1422.0,0.74006,3624.8,4536.2,8.8685,26.668,41.916,2709.8,75.455,120.39,0.31587,79.814,49.444,2638.2,26.013,50.109,3106.3,23.541,67.455,256.32,341.31,94.779,77.319,32.274,8.6228,27.013,6.925,18.858,1.7228,32.945,13.753,24.053,1.1864,18.197,2.3383,4.8149,2.3416,0.016333,0.81572,0.09315,53.042,44.307,62.771,53.352,73.016,54.984,22.202,37.334,36.465,46.786,55.67,41.176,16.612
1423.0,0.72093,3621.3,4459.8,8.7424,27.056,42.168,2713.7,76.335,120.39,0.30967,80.082,49.672,2641.6,25.066,50.217,3108.0,24.821,67.391,255.15,341.47,94.728,77.606,32.198,8.9288,26.249,6.8523,18.472,1.6453,32.456,13.759,24.438,1.4665,17.909,2.3071,4.767,2.3043,0.016333,0.81572,0.09315,53.042,44.307,63.131,54.074,70.796,57.178,22.822,36.909,37.136,47.037,55.053,40.195,13.545
1424.0,0.71974,3620.6,4456.8,8.8568,26.494,42.273,2715.5,75.323,120.42,0.30936,80.331,50.082,2644.9,23.783,48.798,3109.8,22.819,67.383,253.61,341.94,94.607,77.292,32.198,8.9288,26.249,6.8523,18.472,1.6453,32.456,13.759,24.438,1.4665,17.909,2.3071,4.767,2.3043,0.016333,0.81572,0.09315,53.042,44.307,63.142,54.11,70.913,57.265,22.697,36.947,38.341,43.753,54.466,41.185,18.291
1425.0,0.72862,3654.2,4538.3,8.7111,26.972,42.174,2711.7,75.396,120.39,0.30987,79.978,50.651,2640.7,27.436,49.585,3109.5,22.631,67.346,252.23,341.44,94.751,76.761,31.916,8.9015,26.478,6.7129,18.706,1.7055,32.895,13.841,24.259,1.3286,18.598,2.3722,4.7683,2.2533,0.016333,0.81572,0.09315,53.042,44.307,63.195,54.102,71.377,58.959,22.462,36.946,40.016,45.574,53.868,40.608,18.799
1426.0,0.72508,3700.1,4555.9,8.7825,27.084,42.295,2710.1,75.574,120.39,0.30738,79.716,50.509,2638.4,24.761,50.487,3107.0,22.598,67.202,252.72,341.27,94.7,76.967,31.916,8.9015,26.478,6.7129,18.706,1.7055,32.895,13.841,24.259,1.3286,18.598,2.3722,4.7683,2.2533,0.014122,0.80297,0.071905,53.697,43.027,62.406,53.892,71.725,55.715,22.389,37.25,39.598,47.662,53.976,40.205,18.893
1427.0,0.75731,3683.0,4522.8,8.8342,26.966,42.092,2709.9,75.942,120.41,0.31906,79.783,50.468,2638.5,26.18,52.639,3108.4,23.594,67.075,250.56,340.93,94.645,77.298,32.0,8.704,26.381,6.9198,18.964,1.6978,32.469,13.763,24.336,1.3456,18.1,2.3225,4.8796,2.2949,0.014122,0.80297,0.071905,53.697,43.027,64.016,53.744,74.192,56.986,21.991,37.994,39.479,52.642,53.835,41.419,16.528
1428.0,0.75398,3712.0,4503.4,8.8181,27.126,42.24,2713.3,74.966,120.42,0.31698,80.126,51.002,2642.9,24.713,51.406,3108.3,22.913,67.063,249.73,341.22,94.487,77.345,32.0,8.704,26.381,6.9198,18.964,1.6978,32.469,13.763,24.336,1.3456,18.1,2.3225,4.8796,2.2949,0.014122,0.80297,0.071905,53.697,43.027,63.517,53.977,74.519,59.048,22.821,38.248,41.048,49.788,53.577,41.778,18.13
1429.0,0.7506,3642.2,4493.2,8.7611,27.082,42.045,2712.5,75.22,120.41,0.3085,80.196,51.637,2641.2,25.484,51.741,3108.7,22.585,67.12,246.87,340.73,94.615,77.433,31.732,8.7211,26.929,6.794,18.604,1.6742,32.657,13.901,24.043,1.236,18.501,2.2934,4.7464,2.3844,0.014122,0.80297,0.071905,53.697,43.027,62.966,53.456,73.731,57.494,22.468,37.152,42.917,50.563,53.495,41.499,18.886
1430.0,0.7505,3643.5,4463.9,8.6876,26.761,42.262,2712.5,75.192,120.39,0.31126,80.277,50.944,2641.4,23.007,51.328,3109.2,22.842,67.123,247.22,340.48,94.621,77.16,31.732,8.7211,26.929,6.794,18.604,1.6742,32.657,13.901,24.043,1.236,18.501,2.2934,4.7464,2.3844,0.014122,0.80297,0.071905,53.697,43.027,62.943,53.806,73.741,60.048,22.265,36.816,40.879,49.607,53.125,40.825,18.284
1431.0,0.78,3686.9,4498.5,8.7841,27.093,42.095,2711.7,75.62,120.41,0.32289,80.145,50.076,2640.5,25.534,51.149,3109.1,21.827,67.124,246.57,340.7,94.616,77.154,31.846,8.7171,26.762,7.0979,18.841,1.6603,33.259,13.762,24.436,1.131,18.752,2.3463,4.7527,2.3263,0.023607,0.79927,0.11265,54.511,43.284,63.324,54.274,76.59,57.434,22.387,39.111,38.324,49.192,52.472,41.756,20.699
1432.0,0.77812,3679.8,4471.7,8.689,26.629,42.584,2708.9,74.736,120.38,0.32353,80.004,49.742,2637.7,24.774,49.657,3107.5,22.956,67.049,244.78,340.51,94.572,76.879,31.846,8.7171,26.762,7.0979,18.841,1.6603,33.259,13.762,24.436,1.131,18.752,2.3463,4.7527,2.3263,0.023607,0.79927,0.11265,54.511,43.284,63.445,54.594,76.775,58.755,21.856,39.033,37.341,45.74,52.138,40.444,18.052
1433.0,0.77176,3606.3,4484.3,8.7949,26.967,42.227,2708.4,76.141,120.4,0.3106,79.865,49.846,2637.1,25.251,48.813,3104.5,22.379,66.916,245.03,340.63,94.706,77.205,31.844,8.9671,26.729,6.8785,18.44,1.7101,32.461,13.688,24.314,1.1202,18.535,2.3422,4.8298,2.2653,0.023607,0.79927,0.11265,54.511,43.284,61.984,53.871,76.046,57.876,22.24,36.907,37.646,43.788,51.627,41.317,19.42
1434.0,0.77331,3600.9,4488.5,8.7467,26.773,42.38,2709.8,75.548,120.38,0.31118,79.96,49.709,2638.8,26.07,51.084,3107.0,21.967,66.832,241.87,340.69,94.93,77.353,31.844,8.9671,26.729,6.8785,18.44,1.7101,32.461,13.688,24.314,1.1202,18.535,2.3422,4.8298,2.2653,0.023607,0.79927,0.11265,54.511,43.284,62.077,53.82,75.893,56.944,22.273,36.837,37.244,49.042,51.423,40.579,20.395
1435.0,0.77533,3665.5,4539.5,8.9512,26.865,42.248,2711.9,75.145,120.39,0.30549,80.097,50.198,2641.4,23.55,49.834,3109.5,22.994,66.811,241.62,340.44,94.702,77.371,31.253,9.0029,26.767,6.8279,18.806,1.6665,32.717,13.82,24.464,1.1301,18.398,2.2721,4.7627,2.223,0.023607,0.79927,0.11265,54.511,43.284,62.79,54.219,76.428,57.075,22.56,35.395,38.681,46.151,50.961,40.758,17.952
1436.0,0.77726,3653.2,4528.4,8.7864,26.951,42.211,2713.4,75.287,120.42,0.3023,80.073,50.574,2642.3,25.201,47.84,3111.1,23.44,66.747,242.77,340.38,94.769,77.321,31.253,9.0029,26.767,6.8279,18.806,1.6665,32.717,13.82,24.464,1.1301,18.398,2.2721,4.7627,2.223,0.0063953,0.83652,0.10196,54.206,42.575,63.003,54.351,76.238,56.846,22.152,35.784,39.788,41.536,50.217,40.834,16.896
1437.0,0.84002,3696.3,4509.8,8.8343,26.981,42.437,2715.9,75.296,120.42,0.31283,80.303,49.93,2645.4,25.616,49.836,3112.9,22.638,66.758,237.13,341.09,94.426,77.52,32.194,8.8346,26.228,6.8438,18.641,1.7051,32.833,13.76,24.2,1.2701,18.335,2.3069,4.8985,2.2344,0.0063953,0.83652,0.10196,54.206,42.575,62.731,53.701,82.625,58.538,22.538,37.947,37.893,46.155,50.167,41.447,18.769
1438.0,0.83877,3694.8,4533.6,8.6452,27.022,42.312,2716.0,75.631,120.4,0.3154,80.316,50.074,2645.1,25.095,49.656,3113.9,23.576,66.752,237.01,340.93,94.549,77.505,32.194,8.8346,26.228,6.8438,18.641,1.7051,32.833,13.76,24.2,1.2701,18.335,2.3069,4.8985,2.2344,0.0063953,0.83652,0.10196,54.206,42.575,62.756,53.416,82.748,58.142,22.53,37.634,38.319,45.737,49.623,41.501,16.529
1439.0,0.75473,3684.5,4521.1,8.7143,26.9,42.335,2711.7,75.137,120.38,0.30876,80.066,49.869,2640.8,22.931,49.39,3109.8,22.874,66.706,233.37,340.93,94.568,76.943,32.092,8.9408,26.623,6.9,18.756,1.7171,32.789,13.667,24.679,1.2727,18.886,2.3204,4.8327,2.326,0.0063953,0.83652,0.10196,54.206,42.575,62.838,53.978,74.064,57.856,22.33,36.779,37.713,45.123,49.398,40.542,18.238
1440.0,0.75437,3691.9,4488.8,8.5998,27.02,42.591,2707.3,76.4,120.37,0.31099,79.738,50.013,2635.4,25.795,49.853,3105.6,22.987,66.579,232.24,341.31,94.651,76.871,32.092,8.9408,26.623,6.9,18.756,1.7171,32.789,13.667,24.679,1.2727,18.886,2.3204,4.8327,2.326,0.0063953,0.83652,0.10196,54.206,42.575,62.711,54.365,74.099,58.819,22.015,36.508,38.139,46.194,48.957,40.852,18.011
1441.0,0.76454,3668.8,4502.4,8.7143,26.947,41.977,2708.0,75.388,120.39,0.2967,79.89,49.731,2637.9,24.624,50.333,3103.2,22.676,66.444,232.88,341.29,94.656,77.042,32.062,8.8904,26.684,6.9443,18.407,1.7125,32.726,13.76,24.532,1.1731,18.817,2.3395,4.8477,2.3495,0.017813,0.84599,0.099809,53.666,43.564,62.625,53.933,75.129,57.148,22.649,35.591,37.308,47.304,49.285,41.011,18.752
1442.0,0.76424,3650.2,4475.0,8.6772,26.944,42.049,2708.3,75.578,120.38,0.30002,79.937,49.2,2636.8,24.623,52.072,3103.3,23.974,66.403,234.14,341.13,94.671,77.173,32.062,8.8904,26.684,6.9443,18.407,1.7125,32.726,13.76,24.532,1.1731,18.817,2.3395,4.8477,2.3495,0.017813,0.84599,0.099809,53.666,43.564,62.945,54.261,75.158,57.457,22.551,35.186,35.746,51.328,49.036,40.218,15.667
1443.0,0.76763,3641.8,4537.9,8.7098,26.709,42.08,2707.9,74.628,120.41,0.31109,80.009,50.895,2636.1,24.815,49.488,3103.9,22.51,66.439,231.38,340.58,94.723,76.861,31.733,8.8206,26.678,6.9726,19.195,1.7231,32.558,14.035,23.714,1.2656,18.669,2.306,4.7405,2.3336,0.017813,0.84599,0.099809,53.666,43.564,62.664,54.397,75.622,56.319,22.327,36.184,40.733,45.349,49.144,41.209,19.168
1444.0,0.76824,3665.0,4534.7,8.8186,26.982,42.196,2706.9,75.888,120.39,0.31007,79.904,52.279,2634.8,26.381,52.348,3102.4,23.795,66.388,234.03,341.08,94.774,77.022,31.733,8.8206,26.678,6.9726,19.195,1.7231,32.558,14.035,23.714,1.2656,18.669,2.306,4.7405,2.3336,0.017813,0.84599,0.099809,53.666,43.564,62.264,54.436,75.562,56.699,22.648,36.308,44.806,51.967,48.773,40.653,16.123
1445.0,0.80369,3612.3,4471.8,8.8375,26.845,42.079,2705.1,74.907,120.38,0.33692,79.835,50.619,2633.1,23.712,51.955,3101.7,23.322,66.342,231.84,340.37,94.772,77.052,31.616,8.7942,26.918,6.9498,18.796,1.7194,32.76,13.712,24.429,1.2852,18.608,2.2963,4.8602,2.2837,0.017813,0.84599,0.099809,53.666,43.564,62.852,53.25,78.939,53.997,22.346,40.486,39.92,51.058,48.834,40.89,17.262
1446.0,0.80462,3636.4,4434.8,8.6892,26.789,41.789,2707.8,75.357,120.39,0.3389,80.149,49.151,2637.3,23.877,50.372,3102.1,22.357,66.353,235.01,341.03,94.81,77.457,31.616,8.7942,26.918,6.9498,18.796,1.7194,32.76,13.712,24.429,1.2852,18.608,2.2963,4.8602,2.2837,-0.0011371,0.85594,0.10706,53.407,43.324,62.435,53.694,78.848,57.308,22.527,40.245,35.603,47.395,48.669,41.124,19.519
1447.0,0.82037,3617.2,4475.5,8.7891,26.436,42.241,2707.4,74.898,120.39,0.30418,80.132,51.019,2635.9,24.44,50.133,3104.3,23.995,66.404,232.44,340.83,94.658,77.312,32.042,8.8705,26.426,6.8525,19.022,1.7308,32.507,13.693,24.322,1.2943,18.532,2.3145,4.8558,2.3198,-0.0011371,0.85594,0.10706,53.407,43.324,62.892,54.15,80.563,59.782,21.874,35.906,41.099,46.841,48.869,41.149,15.631
1448.0,0.82203,3612.1,4491.6,8.6954,26.841,42.108,2709.1,75.777,120.4,0.30296,80.188,49.573,2638.4,24.711,50.021,3104.9,22.963,66.436,232.89,340.87,94.766,77.471,32.042,8.8705,26.426,6.8525,19.022,1.7308,32.507,13.693,24.322,1.2943,18.532,2.3145,4.8558,2.3198,-0.0011371,0.85594,0.10706,53.407,43.324,62.979,53.956,80.401,57.883,22.436,36.055,36.842,46.582,48.799,41.147,18.062
1449.0,0.78192,3659.6,4475.6,8.7047,26.92,42.278,2709.5,75.004,120.41,0.29883,80.296,50.442,2639.1,24.253,50.423,3105.0,22.879,66.459,232.06,341.42,94.524,77.545,32.31,8.843,26.449,6.7895,18.956,1.7278,32.775,13.67,23.593,1.1034,18.827,2.3203,4.8119,2.3333,-0.0011371,0.85594,0.10706,53.407,43.324,62.998,53.573,76.978,56.662,22.634,35.873,39.401,47.513,48.842,41.316,18.242
1450.0,0.78428,3675.6,4464.1,8.7696,27.245,42.539,2707.4,74.976,120.42,0.29947,80.036,49.17,2635.4,25.676,49.863,3103.0,23.243,66.494,232.26,341.28,94.782,76.631,32.31,8.843,26.449,6.7895,18.956,1.7278,32.775,13.67,23.593,1.1034,18.827,2.3203,4.8119,2.3333,-0.0011371,0.85594,0.10706,53.407,43.324,62.721,53.71,76.746,58.623,22.46,35.795,35.659,46.217,48.794,40.63,17.455
1451.0,0.75722,3680.0,4469.2,8.6844,27.053,42.157,2703.8,74.805,120.39,0.2955,79.853,50.174,2632.2,24.039,50.993,3099.5,22.374,66.425,232.86,340.87,94.568,76.942,32.023,8.999,26.371,6.7852,19.134,1.6995,32.98,13.805,23.964,1.2792,18.694,2.3385,4.796,2.3088,-0.00059901,0.87684,0.10451,53.204,43.504,63.255,53.774,74.324,58.929,22.371,35.457,38.613,48.831,48.996,40.286,19.519
